Flow Card?,Bags Checked,Meal Type,Date,Flight Number,Class,Price,From,To
No,1,Vegan,2024-11-23,PA008,Premium Economy,1370.0,Perth,New York
No,1,Egg Free,2024-05-04,PA012,First Class,587.0,Tokyo,Perth
No,3,Nut Free,2024-11-05,PA007,First Class,256.0,New York,Perth
No,1,Nut Free,2024-02-12,PA004,Economy,3175.0,Perth,London
No,2,Vegan,2024-11-02,PA007,Business Class,595.1999999999999,New York,Perth
No,1,Egg Free,2024-03-26,PA008,First Class,523.0,Perth,New York
No,1,Nut Free,2024-12-25,PA003,First Class,674.0,London,Perth
No,1,Vegan,2024-12-18,PA012,Business Class,552.0,Tokyo,Perth
No,2,Dairy Free,2024-07-10,PA005,First Class,479.0,London,Tokyo
No,3,Vegetarian,2024-04-06,PA002,Premium Economy,587.5,New York,London
No,0,Vegetarian,2024-09-04,PA007,Economy,3215.0,New York,Perth
No,2,,2024-09-12,PA007,Business Class,832.8,New York,Perth
No,1,Nut Free,2024-06-04,PA006,First Class,303.0,Tokyo,London
No,2,Nut Free,2024-08-06,PA007,Premium Economy,1072.5,New York,Perth
No,2,Vegetarian,2024-09-13,PA003,Business Class,700.8,London,Perth
No,3,Egg Free,2024-11-24,PA009,First Class,207.0,New York,Tokyo
No,3,Dairy Free,2024-01-11,PA011,Premium Economy,1570.0,Perth,Tokyo
No,1,Vegetarian,2024-12-07,PA001,Business Class,608.4,London,New York
No,0,Egg Free,2024-10-18,PA002,First Class,594.0,New York,London
No,0,Vegan,2024-05-29,PA006,Premium Economy,880.0,Tokyo,London
No,2,Egg Free,2024-06-17,PA004,First Class,621.0,Perth,London
No,0,Egg Free,2024-08-25,PA010,First Class,250.0,Tokyo,New York
No,3,Vegetarian,2024-07-13,PA003,Premium Economy,1072.5,London,Perth
No,1,Vegetarian,2024-11-17,PA007,Economy,2370.0,New York,Perth
No,1,Dairy Free,2024-04-25,PA010,Business Class,758.4,Tokyo,New York
No,0,Vegetarian,2024-09-30,PA012,First Class,658.0,Tokyo,Perth
No,3,,2024-08-01,PA006,Business Class,746.4,Tokyo,London
No,3,Vegetarian,2024-12-28,PA004,First Class,323.0,Perth,London
No,1,Nut Free,2024-07-20,PA009,First Class,302.0,New York,Tokyo
No,3,Vegan,2024-02-27,PA004,Business Class,594.0,Perth,London
No,1,Nut Free,2024-12-21,PA005,First Class,233.0,London,Tokyo
No,1,Nut Free,2024-11-04,PA004,Business Class,772.8,Perth,London
No,2,Dairy Free,2024-01-24,PA003,Premium Economy,1552.5,London,Perth
No,0,Egg Free,2024-12-11,PA012,Business Class,531.6,Tokyo,Perth
No,1,Vegan,2024-02-03,PA008,Premium Economy,1697.5,Perth,New York
No,0,,2024-01-31,PA011,Premium Economy,1192.5,Perth,Tokyo
No,3,Egg Free,2024-11-06,PA007,Business Class,333.59999999999997,New York,Perth
No,1,Vegan,2024-03-03,PA006,Economy,1140.0,Tokyo,London
No,2,Nut Free,2024-02-12,PA010,Economy,2345.0,Tokyo,New York
No,3,,2024-04-14,PA002,Premium Economy,717.5,New York,London
No,2,,2024-12-15,PA007,Premium Economy,882.5,New York,Perth
No,2,Vegetarian,2024-10-10,PA006,Economy,1560.0,Tokyo,London
No,0,Egg Free,2024-02-05,PA011,Economy,3075.0,Perth,Tokyo
No,3,Dairy Free,2024-12-05,PA003,First Class,226.0,London,Perth
No,1,Vegan,2024-10-26,PA001,Premium Economy,1137.5,London,New York
No,1,Dairy Free,2024-02-17,PA001,Economy,2230.0,London,New York
No,3,Egg Free,2024-10-08,PA003,Business Class,648.0,London,Perth
No,3,Vegetarian,2024-07-05,PA010,Business Class,639.6,Tokyo,New York
No,3,Vegan,2024-05-29,PA010,Premium Economy,1745.0,Tokyo,New York
No,3,Egg Free,2024-02-27,PA005,Economy,2900.0,London,Tokyo
No,3,Dairy Free,2024-05-04,PA004,Premium Economy,1277.5,Perth,London
No,2,Nut Free,2024-11-08,PA008,Business Class,348.0,Perth,New York
No,3,Dairy Free,2024-03-29,PA012,Economy,3400.0,Tokyo,Perth
No,1,Egg Free,2024-06-26,PA001,Premium Economy,610.0,London,New York
No,3,Egg Free,2024-11-22,PA008,Business Class,787.1999999999999,Perth,New York
No,2,,2024-04-12,PA002,Premium Economy,1585.0,New York,London
No,1,Egg Free,2024-03-26,PA002,Business Class,505.2,New York,London
No,1,Vegan,2024-07-02,PA011,First Class,507.0,Perth,Tokyo
No,2,,2024-06-22,PA007,Business Class,446.4,New York,Perth
No,3,Vegan,2024-06-20,PA008,Business Class,818.4,Perth,New York
No,0,Nut Free,2024-06-18,PA010,Premium Economy,1630.0,Tokyo,New York
No,3,Vegan,2024-09-23,PA006,Business Class,451.2,Tokyo,London
No,1,Nut Free,2024-11-18,PA003,First Class,244.0,London,Perth
No,1,,2024-01-26,PA010,First Class,261.0,Tokyo,New York
No,3,,2024-06-24,PA004,Economy,2305.0,Perth,London
No,1,Vegan,2024-10-26,PA004,First Class,352.0,Perth,London
No,3,Vegan,2024-11-26,PA006,Economy,3340.0,Tokyo,London
No,2,Egg Free,2024-09-06,PA008,Economy,2345.0,Perth,New York
No,2,Nut Free,2024-03-24,PA006,Premium Economy,605.0,Tokyo,London
No,3,Vegetarian,2024-05-02,PA008,Premium Economy,1210.0,Perth,New York
No,2,Egg Free,2024-09-14,PA008,Premium Economy,1605.0,Perth,New York
No,2,Nut Free,2024-09-14,PA009,Premium Economy,1055.0,New York,Tokyo
No,2,Vegan,2024-12-03,PA010,First Class,428.0,Tokyo,New York
No,3,Nut Free,2024-07-04,PA001,Economy,2700.0,London,New York
No,0,Nut Free,2024-05-31,PA002,Economy,2745.0,New York,London
No,0,Nut Free,2024-12-15,PA011,Premium Economy,1600.0,Perth,Tokyo
No,1,,2024-01-10,PA001,Premium Economy,1017.5,London,New York
No,1,Vegan,2024-02-02,PA006,Premium Economy,740.0,Tokyo,London
No,2,Nut Free,2024-09-21,PA011,Economy,3285.0,Perth,Tokyo
No,1,Nut Free,2024-06-21,PA007,Economy,3075.0,New York,Perth
No,2,Vegetarian,2024-04-19,PA004,Economy,1795.0,Perth,London
No,3,Vegetarian,2024-03-08,PA003,Business Class,753.6,London,Perth
No,1,,2024-03-24,PA007,Business Class,328.8,New York,Perth
No,3,Dairy Free,2024-06-30,PA003,Business Class,763.1999999999999,London,Perth
No,0,Dairy Free,2024-01-09,PA001,Economy,2680.0,London,New York
No,3,Dairy Free,2024-07-16,PA002,First Class,679.0,New York,London
No,3,,2024-02-22,PA005,Business Class,633.6,London,Tokyo
No,0,Egg Free,2024-12-02,PA007,Business Class,603.6,New York,Perth
No,0,,2024-12-22,PA006,Business Class,536.4,Tokyo,London
No,0,Vegan,2024-11-07,PA004,First Class,585.0,Perth,London
No,2,Dairy Free,2024-12-24,PA007,Business Class,495.59999999999997,New York,Perth
No,2,Vegetarian,2024-12-23,PA008,Economy,2105.0,Perth,New York
No,0,Vegetarian,2024-07-30,PA010,Economy,1095.0,Tokyo,New York
No,0,Egg Free,2024-04-22,PA008,Economy,3185.0,Perth,New York
No,2,Egg Free,2024-07-15,PA009,Premium Economy,1075.0,New York,Tokyo
No,0,,2024-12-25,PA011,Premium Economy,1002.5,Perth,Tokyo
No,3,Vegan,2024-03-17,PA010,Business Class,783.6,Tokyo,New York
No,2,,2024-04-12,PA001,Economy,1930.0,London,New York
No,3,Nut Free,2024-04-13,PA002,Business Class,286.8,New York,London
No,1,Nut Free,2024-07-30,PA004,Premium Economy,1605.0,Perth,London
No,2,Dairy Free,2024-12-24,PA012,Business Class,364.8,Tokyo,Perth
No,2,Vegetarian,2024-04-15,PA008,Business Class,538.8,Perth,New York
No,1,Dairy Free,2024-10-20,PA011,Premium Economy,725.0,Perth,Tokyo
No,1,Egg Free,2024-08-29,PA001,First Class,556.0,London,New York
No,2,Vegetarian,2024-03-22,PA008,Business Class,348.0,Perth,New York
No,0,Egg Free,2024-01-21,PA011,First Class,204.0,Perth,Tokyo
No,2,Vegetarian,2024-06-14,PA006,First Class,471.0,Tokyo,London
No,3,Vegan,2024-04-02,PA009,Economy,2430.0,New York,Tokyo
No,1,Egg Free,2024-02-04,PA003,First Class,355.0,London,Perth
No,1,Nut Free,2024-10-25,PA011,Premium Economy,1365.0,Perth,Tokyo
No,2,Vegan,2024-12-25,PA005,Business Class,654.0,London,Tokyo
No,1,Vegetarian,2024-06-28,PA010,First Class,590.0,Tokyo,New York
No,2,,2024-04-15,PA007,Premium Economy,790.0,New York,Perth
No,3,Vegan,2024-04-07,PA008,Economy,3270.0,Perth,New York
No,2,Vegan,2024-08-01,PA012,First Class,361.0,Tokyo,Perth
No,2,Nut Free,2024-03-22,PA003,First Class,432.0,London,Perth
No,1,Egg Free,2024-12-17,PA002,Economy,1180.0,New York,London
No,0,Dairy Free,2024-02-13,PA001,Premium Economy,792.5,London,New York
No,0,Egg Free,2024-12-08,PA001,First Class,236.0,London,New York
No,1,Vegetarian,2024-06-17,PA006,Business Class,625.1999999999999,Tokyo,London
No,0,Vegetarian,2024-08-21,PA004,Premium Economy,727.5,Perth,London
No,1,Vegetarian,2024-09-30,PA006,First Class,519.0,Tokyo,London
No,1,Vegetarian,2024-06-14,PA010,First Class,379.0,Tokyo,New York
No,0,Vegetarian,2024-08-09,PA001,Premium Economy,1707.5,London,New York
No,3,,2024-09-02,PA005,Business Class,294.0,London,Tokyo
No,1,Egg Free,2024-11-19,PA003,Business Class,520.8,London,Perth
No,0,Vegetarian,2024-11-24,PA009,Business Class,549.6,New York,Tokyo
No,0,,2024-09-25,PA007,Premium Economy,1330.0,New York,Perth
No,1,Egg Free,2024-09-26,PA011,Business Class,490.79999999999995,Perth,Tokyo
No,1,,2024-09-07,PA006,Economy,1280.0,Tokyo,London
No,3,Vegan,2024-06-05,PA002,Business Class,552.0,New York,London
No,0,Dairy Free,2024-09-16,PA010,Premium Economy,1480.0,Tokyo,New York
No,2,Vegetarian,2024-09-06,PA005,Premium Economy,782.5,London,Tokyo
No,0,Vegetarian,2024-04-07,PA010,Premium Economy,795.0,Tokyo,New York
No,3,Egg Free,2024-04-29,PA007,Business Class,298.8,New York,Perth
No,2,Egg Free,2024-04-24,PA005,First Class,639.0,London,Tokyo
No,1,Nut Free,2024-01-18,PA007,First Class,575.0,New York,Perth
No,0,Vegetarian,2024-05-30,PA008,First Class,296.0,Perth,New York
No,1,Vegan,2024-10-16,PA008,Economy,1270.0,Perth,New York
No,3,Vegan,2024-04-22,PA007,Premium Economy,1337.5,New York,Perth
No,0,Nut Free,2024-05-20,PA012,First Class,528.0,Tokyo,Perth
No,0,Vegan,2024-11-08,PA003,First Class,560.0,London,Perth
No,2,Egg Free,2024-09-29,PA006,First Class,561.0,Tokyo,London
No,0,Vegan,2024-05-19,PA010,Premium Economy,1052.5,Tokyo,New York
No,2,Egg Free,2024-11-20,PA010,First Class,529.0,Tokyo,New York
No,2,Vegan,2024-02-12,PA001,Business Class,258.0,London,New York
No,3,Vegetarian,2024-02-25,PA003,Business Class,834.0,London,Perth
No,1,Nut Free,2024-08-15,PA002,Premium Economy,1382.5,New York,London
No,1,,2024-01-31,PA001,Economy,2985.0,London,New York
No,1,Nut Free,2024-05-28,PA005,Business Class,801.6,London,Tokyo
No,3,Vegetarian,2024-03-12,PA007,Economy,2865.0,New York,Perth
No,1,,2024-05-10,PA009,Premium Economy,682.5,New York,Tokyo
No,0,Nut Free,2024-08-26,PA010,Premium Economy,617.5,Tokyo,New York
No,1,Vegan,2024-08-05,PA003,Premium Economy,995.0,London,Perth
No,2,Nut Free,2024-11-26,PA011,Premium Economy,787.5,Perth,Tokyo
No,3,,2024-02-25,PA005,Economy,1765.0,London,Tokyo
No,3,Nut Free,2024-09-24,PA008,Economy,2420.0,Perth,New York
No,2,,2024-08-18,PA008,Business Class,670.8,Perth,New York
No,0,Nut Free,2024-02-20,PA004,First Class,219.0,Perth,London
No,1,,2024-10-26,PA008,Economy,1540.0,Perth,New York
No,3,Dairy Free,2024-07-11,PA004,Premium Economy,1120.0,Perth,London
No,0,Dairy Free,2024-04-16,PA006,Premium Economy,1657.5,Tokyo,London
No,2,Dairy Free,2024-08-06,PA012,Premium Economy,922.5,Tokyo,Perth
No,3,Vegetarian,2024-06-07,PA005,Business Class,733.1999999999999,London,Tokyo
No,1,Vegan,2024-02-05,PA012,First Class,540.0,Tokyo,Perth
No,2,Vegetarian,2024-09-12,PA011,Business Class,310.8,Perth,Tokyo
No,3,Nut Free,2024-12-27,PA009,First Class,457.0,New York,Tokyo
No,3,Dairy Free,2024-10-03,PA006,Premium Economy,787.5,Tokyo,London
No,1,Vegetarian,2024-01-20,PA012,Premium Economy,640.0,Tokyo,Perth
No,0,Egg Free,2024-02-28,PA005,First Class,638.0,London,Tokyo
No,2,Vegan,2024-09-29,PA012,Business Class,349.2,Tokyo,Perth
No,0,Dairy Free,2024-12-05,PA006,Business Class,312.0,Tokyo,London
No,3,Egg Free,2024-10-24,PA003,Premium Economy,912.5,London,Perth
No,3,Nut Free,2024-12-02,PA004,Premium Economy,1227.5,Perth,London
No,1,Dairy Free,2024-05-01,PA012,Premium Economy,1275.0,Tokyo,Perth
No,0,,2024-08-09,PA009,Premium Economy,1137.5,New York,Tokyo
No,0,Egg Free,2024-11-02,PA008,Premium Economy,805.0,Perth,New York
No,3,Vegetarian,2024-10-12,PA008,Economy,2195.0,Perth,New York
No,2,Egg Free,2024-02-16,PA006,Economy,2350.0,Tokyo,London
No,1,Dairy Free,2024-10-20,PA002,Premium Economy,970.0,New York,London
No,2,Nut Free,2024-01-19,PA009,Business Class,682.8,New York,Tokyo
No,1,Vegetarian,2024-09-10,PA001,Business Class,716.4,London,New York
No,3,Vegetarian,2024-06-14,PA003,First Class,693.0,London,Perth
No,3,Egg Free,2024-12-26,PA008,Economy,1965.0,Perth,New York
No,1,Egg Free,2024-09-22,PA007,Economy,2535.0,New York,Perth
No,0,,2024-02-18,PA006,Economy,2420.0,Tokyo,London
No,2,Egg Free,2024-02-02,PA012,Business Class,793.1999999999999,Tokyo,Perth
No,0,Vegan,2024-04-05,PA011,Economy,2600.0,Perth,Tokyo
No,2,Vegan,2024-09-11,PA001,Economy,2145.0,London,New York
No,0,Vegetarian,2024-11-05,PA001,Business Class,354.0,London,New York
No,3,,2024-12-02,PA001,First Class,524.0,London,New York
No,0,Vegan,2024-10-19,PA001,Premium Economy,1492.5,London,New York
No,1,Vegan,2024-07-14,PA009,Business Class,382.8,New York,Tokyo
No,0,Egg Free,2024-02-21,PA003,First Class,357.0,London,Perth
No,3,Nut Free,2024-01-09,PA002,Business Class,718.8,New York,London
No,1,Dairy Free,2024-01-13,PA001,Premium Economy,1352.5,London,New York
No,2,Dairy Free,2024-05-06,PA011,Business Class,681.6,Perth,Tokyo
No,2,Vegetarian,2024-12-08,PA002,First Class,694.0,New York,London
No,3,Vegan,2024-01-15,PA006,Premium Economy,627.5,Tokyo,London
No,2,Dairy Free,2024-03-24,PA007,Premium Economy,1040.0,New York,Perth
No,0,,2024-10-31,PA005,Premium Economy,1610.0,London,Tokyo
No,0,Dairy Free,2024-04-06,PA004,Economy,3480.0,Perth,London
No,3,,2024-02-22,PA005,Premium Economy,1452.5,London,Tokyo
No,0,Vegan,2024-05-15,PA001,Business Class,289.2,London,New York
No,0,Nut Free,2024-07-02,PA003,First Class,398.0,London,Perth
No,3,Dairy Free,2024-09-04,PA012,Economy,1940.0,Tokyo,Perth
No,1,Vegan,2024-12-06,PA005,Business Class,462.0,London,Tokyo
No,1,Egg Free,2024-06-07,PA012,Premium Economy,1472.5,Tokyo,Perth
No,1,Nut Free,2024-04-21,PA009,Economy,1170.0,New York,Tokyo
No,2,Egg Free,2024-04-02,PA012,Economy,2880.0,Tokyo,Perth
No,1,Dairy Free,2024-08-01,PA002,Business Class,744.0,New York,London
No,1,Egg Free,2024-07-18,PA010,Premium Economy,1122.5,Tokyo,New York
No,0,Egg Free,2024-12-18,PA009,Economy,3465.0,New York,Tokyo
No,2,Dairy Free,2024-11-04,PA002,First Class,513.0,New York,London
No,0,Egg Free,2024-02-07,PA006,Business Class,468.0,Tokyo,London
No,2,Vegetarian,2024-09-04,PA005,Economy,2530.0,London,Tokyo
No,3,Vegan,2024-05-25,PA007,First Class,311.0,New York,Perth
No,2,Nut Free,2024-10-19,PA009,Business Class,265.2,New York,Tokyo
No,2,Vegan,2024-08-29,PA001,Economy,3395.0,London,New York
No,0,Egg Free,2024-08-07,PA003,First Class,665.0,London,Perth
No,1,Egg Free,2024-03-25,PA001,First Class,279.0,London,New York
No,0,,2024-01-13,PA002,Economy,3040.0,New York,London
No,2,Egg Free,2024-04-02,PA009,Economy,2830.0,New York,Tokyo
No,3,Egg Free,2024-12-28,PA010,Business Class,703.1999999999999,Tokyo,New York
No,1,Nut Free,2024-06-26,PA008,Business Class,439.2,Perth,New York
No,1,Egg Free,2024-11-24,PA001,Premium Economy,567.5,London,New York
No,0,,2024-07-20,PA012,First Class,677.0,Tokyo,Perth
No,1,Nut Free,2024-12-22,PA001,Premium Economy,1475.0,London,New York
No,1,Egg Free,2024-12-14,PA001,First Class,348.0,London,New York
No,1,Vegetarian,2024-09-25,PA004,First Class,683.0,Perth,London
No,1,Nut Free,2024-09-24,PA012,Premium Economy,610.0,Tokyo,Perth
No,3,Nut Free,2024-02-21,PA002,Business Class,273.59999999999997,New York,London
No,3,,2024-04-29,PA012,First Class,691.0,Tokyo,Perth
No,1,Egg Free,2024-01-08,PA010,Business Class,438.0,Tokyo,New York
No,2,Vegan,2024-01-29,PA002,Business Class,624.0,New York,London
No,3,Vegetarian,2024-09-09,PA003,First Class,259.0,London,Perth
No,2,Nut Free,2024-08-29,PA010,Premium Economy,1075.0,Tokyo,New York
No,1,Nut Free,2024-08-27,PA001,Economy,2700.0,London,New York
No,3,Egg Free,2024-03-02,PA012,Business Class,368.4,Tokyo,Perth
No,3,Egg Free,2024-01-19,PA011,Economy,2055.0,Perth,Tokyo
No,0,Dairy Free,2024-11-06,PA009,Premium Economy,520.0,New York,Tokyo
No,3,Nut Free,2024-03-22,PA006,Premium Economy,735.0,Tokyo,London
No,0,Vegetarian,2024-10-30,PA008,First Class,218.0,Perth,New York
No,3,Dairy Free,2024-05-23,PA003,Premium Economy,675.0,London,Perth
No,3,Vegetarian,2024-03-25,PA010,Premium Economy,1275.0,Tokyo,New York
No,0,Vegetarian,2024-09-02,PA003,First Class,346.0,London,Perth
No,3,Dairy Free,2024-07-28,PA002,Business Class,738.0,New York,London
No,2,,2024-05-14,PA009,First Class,352.0,New York,Tokyo
No,3,Vegetarian,2024-09-14,PA010,Business Class,444.0,Tokyo,New York
No,1,Nut Free,2024-12-29,PA006,Premium Economy,1397.5,Tokyo,London
No,0,Egg Free,2024-11-26,PA006,Economy,1395.0,Tokyo,London
No,1,Egg Free,2024-02-12,PA008,Business Class,636.0,Perth,New York
No,3,Vegan,2024-06-08,PA007,Economy,2725.0,New York,Perth
No,0,Egg Free,2024-10-06,PA008,Premium Economy,1140.0,Perth,New York
No,1,Vegan,2024-07-30,PA004,Economy,2250.0,Perth,London
No,0,Vegetarian,2024-12-08,PA005,Economy,2105.0,London,Tokyo
No,1,Vegetarian,2024-12-26,PA011,First Class,400.0,Perth,Tokyo
No,3,Vegan,2024-07-11,PA001,First Class,514.0,London,New York
No,1,Vegan,2024-05-12,PA004,Premium Economy,590.0,Perth,London
No,2,Egg Free,2024-10-05,PA009,Business Class,642.0,New York,Tokyo
No,2,Nut Free,2024-06-08,PA006,Premium Economy,865.0,Tokyo,London
No,0,Egg Free,2024-02-11,PA006,Premium Economy,835.0,Tokyo,London
No,0,Dairy Free,2024-07-09,PA005,First Class,424.0,London,Tokyo
No,0,Vegan,2024-02-06,PA007,First Class,618.0,New York,Perth
No,0,Dairy Free,2024-01-09,PA008,Economy,1865.0,Perth,New York
No,2,Dairy Free,2024-09-26,PA007,Premium Economy,1545.0,New York,Perth
No,0,Vegan,2024-12-12,PA003,First Class,349.0,London,Perth
No,2,Vegan,2024-01-23,PA009,Economy,1315.0,New York,Tokyo
No,1,Egg Free,2024-02-03,PA008,Economy,1280.0,Perth,New York
No,0,Dairy Free,2024-04-24,PA011,Business Class,500.4,Perth,Tokyo
No,3,Dairy Free,2024-11-10,PA008,Premium Economy,932.5,Perth,New York
No,2,Egg Free,2024-12-15,PA004,Economy,2500.0,Perth,London
No,0,Egg Free,2024-12-24,PA010,Economy,1170.0,Tokyo,New York
No,0,Vegetarian,2024-06-20,PA005,Business Class,746.4,London,Tokyo
No,3,,2024-09-04,PA005,Business Class,355.2,London,Tokyo
No,3,Dairy Free,2024-06-06,PA007,Business Class,645.6,New York,Perth
No,3,Dairy Free,2024-10-04,PA006,Business Class,448.8,Tokyo,London
No,1,Egg Free,2024-02-27,PA001,Premium Economy,925.0,London,New York
No,2,Dairy Free,2024-11-01,PA012,Premium Economy,1185.0,Tokyo,Perth
No,0,,2024-03-10,PA008,First Class,466.0,Perth,New York
No,3,Nut Free,2024-01-03,PA001,First Class,584.0,London,New York
No,2,Vegetarian,2024-11-28,PA008,Economy,2990.0,Perth,New York
No,2,,2024-04-03,PA007,Economy,1000.0,New York,Perth
No,3,Egg Free,2024-06-30,PA002,Business Class,583.1999999999999,New York,London
No,1,Egg Free,2024-12-24,PA001,Economy,1800.0,London,New York
No,3,Vegan,2024-10-22,PA002,Economy,2840.0,New York,London
No,1,Egg Free,2024-02-11,PA011,Business Class,574.8,Perth,Tokyo
No,2,Dairy Free,2024-06-05,PA012,Premium Economy,1357.5,Tokyo,Perth
No,0,Dairy Free,2024-06-30,PA008,First Class,533.0,Perth,New York
No,1,Egg Free,2024-08-24,PA011,Economy,1980.0,Perth,Tokyo
No,3,Egg Free,2024-07-16,PA011,Economy,2430.0,Perth,Tokyo
No,1,Egg Free,2024-04-16,PA007,Premium Economy,802.5,New York,Perth
No,3,Vegetarian,2024-05-02,PA008,Economy,1200.0,Perth,New York
No,2,Vegetarian,2024-04-27,PA012,Premium Economy,1297.5,Tokyo,Perth
No,2,,2024-04-18,PA002,Economy,2100.0,New York,London
No,1,Egg Free,2024-09-08,PA011,Economy,1195.0,Perth,Tokyo
No,0,Vegetarian,2024-12-03,PA003,Economy,1590.0,London,Perth
No,0,Nut Free,2024-08-04,PA001,Premium Economy,705.0,London,New York
No,1,Egg Free,2024-06-10,PA011,Business Class,339.59999999999997,Perth,Tokyo
No,0,Vegan,2024-09-04,PA009,Business Class,634.8,New York,Tokyo
No,3,Vegan,2024-03-11,PA002,Business Class,526.8,New York,London
No,1,,2024-07-17,PA012,Premium Economy,517.5,Tokyo,Perth
No,1,Vegan,2024-02-01,PA001,Economy,1950.0,London,New York
No,0,Vegetarian,2024-04-15,PA005,Business Class,556.8,London,Tokyo
No,2,Dairy Free,2024-04-11,PA012,First Class,348.0,Tokyo,Perth
No,1,Vegetarian,2024-06-04,PA012,Economy,2420.0,Tokyo,Perth
No,0,Vegan,2024-05-16,PA005,Premium Economy,1400.0,London,Tokyo
No,0,,2024-08-02,PA004,Business Class,668.4,Perth,London
No,1,Egg Free,2024-05-16,PA006,Business Class,271.2,Tokyo,London
No,0,Vegan,2024-07-08,PA012,First Class,335.0,Tokyo,Perth
No,1,Egg Free,2024-11-23,PA002,Economy,2280.0,New York,London
No,2,,2024-09-14,PA010,Business Class,554.4,Tokyo,New York
No,2,Egg Free,2024-09-26,PA008,Economy,2970.0,Perth,New York
No,3,Vegan,2024-08-17,PA003,Economy,1745.0,London,Perth
No,2,Vegan,2024-02-11,PA009,Premium Economy,1012.5,New York,Tokyo
No,3,Dairy Free,2024-07-16,PA004,Economy,3220.0,Perth,London
No,2,Nut Free,2024-06-09,PA010,Premium Economy,1035.0,Tokyo,New York
No,1,Dairy Free,2024-08-31,PA002,Premium Economy,1080.0,New York,London
No,1,Vegetarian,2024-03-30,PA012,Economy,1170.0,Tokyo,Perth
No,3,Dairy Free,2024-08-28,PA012,First Class,314.0,Tokyo,Perth
No,2,Dairy Free,2024-02-15,PA012,Business Class,342.0,Tokyo,Perth
No,0,,2024-05-02,PA002,First Class,538.0,New York,London
No,2,Egg Free,2024-09-25,PA007,Economy,1380.0,New York,Perth
No,3,,2024-12-10,PA003,Premium Economy,1712.5,London,Perth
No,3,Vegetarian,2024-12-26,PA003,Premium Economy,1377.5,London,Perth
No,0,Vegetarian,2024-02-12,PA005,First Class,455.0,London,Tokyo
No,1,,2024-03-08,PA006,Premium Economy,1245.0,Tokyo,London
No,2,,2024-03-27,PA003,Business Class,746.4,London,Perth
No,3,,2024-07-31,PA010,Business Class,531.6,Tokyo,New York
No,0,Vegetarian,2024-06-04,PA002,Business Class,522.0,New York,London
No,1,Egg Free,2024-05-27,PA006,Economy,3370.0,Tokyo,London
No,3,Egg Free,2024-01-23,PA005,Economy,2780.0,London,Tokyo
No,0,Vegan,2024-12-05,PA010,Economy,3230.0,Tokyo,New York
No,1,Egg Free,2024-04-16,PA012,First Class,423.0,Tokyo,Perth
No,3,Dairy Free,2024-11-17,PA010,First Class,202.0,Tokyo,New York
No,0,,2024-02-07,PA007,Premium Economy,515.0,New York,Perth
No,3,Vegetarian,2024-05-25,PA007,First Class,381.0,New York,Perth
No,0,Vegetarian,2024-01-31,PA010,Economy,3445.0,Tokyo,New York
No,2,Nut Free,2024-10-02,PA002,Business Class,732.0,New York,London
No,0,Vegan,2024-12-17,PA011,First Class,201.0,Perth,Tokyo
No,2,Vegetarian,2024-08-27,PA012,Business Class,414.0,Tokyo,Perth
No,0,Vegan,2024-02-19,PA002,First Class,238.0,New York,London
No,2,Vegetarian,2024-01-20,PA009,Business Class,769.1999999999999,New York,Tokyo
No,2,Vegan,2024-03-12,PA002,Business Class,331.2,New York,London
No,3,Vegetarian,2024-01-18,PA006,Business Class,595.1999999999999,Tokyo,London
No,2,Dairy Free,2024-05-13,PA006,First Class,520.0,Tokyo,London
No,0,Vegan,2024-05-16,PA003,Premium Economy,1537.5,London,Perth
No,1,Vegan,2024-06-10,PA001,Business Class,309.59999999999997,London,New York
No,2,Nut Free,2024-08-14,PA001,Economy,1520.0,London,New York
No,2,Egg Free,2024-12-09,PA011,Premium Economy,1575.0,Perth,Tokyo
No,0,Vegan,2024-03-02,PA009,First Class,619.0,New York,Tokyo
No,0,Egg Free,2024-01-27,PA005,Economy,2235.0,London,Tokyo
No,1,Vegetarian,2024-01-05,PA001,Business Class,654.0,London,New York
No,0,Egg Free,2024-10-07,PA010,Premium Economy,1372.5,Tokyo,New York
No,3,Dairy Free,2024-12-05,PA004,Economy,1445.0,Perth,London
No,3,Egg Free,2024-12-18,PA004,First Class,347.0,Perth,London
No,3,Vegetarian,2024-03-03,PA009,Premium Economy,1412.5,New York,Tokyo
No,1,,2024-03-18,PA012,Economy,1495.0,Tokyo,Perth
No,3,Egg Free,2024-06-22,PA008,First Class,553.0,Perth,New York
No,0,Vegan,2024-05-09,PA001,Economy,3010.0,London,New York
No,2,Dairy Free,2024-02-29,PA003,Business Class,535.1999999999999,London,Perth
No,0,Vegetarian,2024-04-28,PA003,First Class,581.0,London,Perth
No,0,Vegan,2024-08-16,PA011,Premium Economy,1067.5,Perth,Tokyo
No,1,,2024-10-16,PA011,Premium Economy,1730.0,Perth,Tokyo
No,1,,2024-08-29,PA010,Business Class,336.0,Tokyo,New York
No,3,Dairy Free,2024-03-31,PA012,Premium Economy,930.0,Tokyo,Perth
No,2,Vegan,2024-09-25,PA005,Economy,3285.0,London,Tokyo
No,0,Vegan,2024-05-09,PA007,First Class,352.0,New York,Perth
No,0,Dairy Free,2024-12-16,PA009,Economy,1580.0,New York,Tokyo
No,0,Vegetarian,2024-06-24,PA001,Economy,3155.0,London,New York
No,2,Nut Free,2024-04-10,PA011,Premium Economy,1155.0,Perth,Tokyo
